customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,is_month_to_month,charge_to_tenure_ratio,high_charge_low_tenure,support_gap,service_complexity_score,early_tenure_flag,commitment_level,tenure_bucket,avg_monthly_value,value_mismatch_score,no_support_high_cost,fiber_risk_flag,legacy_service_flag,addon_dependency_score,manual_payment_flag,auto_payment_flag,payment_friction_score,friction_score,early_warning_flag
5849-ASHZJ,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,552.9,No,0,0.7160714285714286,0,0,0,0,1,long,19.74642857142857,0.9664313995524187,0,0,0,0,0,1,0,0,0
5780-INQIK,Female,0,No,No,8,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,49.4,408.25,No,1,5.488888888888889,0,0,0,0,0,mid,45.361111111111114,1.0655482324745356,0,0,1,0,1,0,1,1,0
7576-OYWBN,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,231.8,Yes,1,19.0125,1,1,1,1,0,new,57.95,1.2900763358778624,1,1,0,0,1,0,1,5,1
4526-ZJJTM,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.4,2191.15,No,1,3.4000000000000004,0,1,3,0,0,long,84.275,1.0366461448255644,1,1,0,3,0,1,0,2,0
8384-FZBJK,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,5611.7,No,1,1.7344827586206895,0,1,4,0,0,long,96.75344827586207,1.0291197065100446,1,1,0,3,1,0,1,3,1
3750-RNQKR,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,246.25,No,1,1.4961538461538462,0,0,0,0,0,mid,18.942307692307693,0.9753134040501446,0,0,0,0,1,0,1,1,0
0962-CQPWQ,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,1296.15,No,0,0.32222222222222224,0,0,0,0,2,long,20.573809523809526,0.9409557443990729,0,0,0,0,0,1,0,0,0
3096-YXENJ,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.65,7082.85,No,0,1.631060606060606,0,0,5,0,2,long,107.3159090909091,0.9938521580394049,0,1,0,4,0,1,0,1,0
1265-BCFEO,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5662.25,No,0,1.1173611111111112,0,0,4,0,2,long,78.64236111111111,1.0101408205083489,0,0,1,3,0,1,0,0,0
5837-LXSDN,Female,0,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.85,1215.45,No,0,2.6750000000000003,0,1,2,0,1,mid,55.247727272727275,1.0462644955351732,0,0,1,2,0,1,0,1,0
5945-AZYHT,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,109.6,7854.15,No,0,1.5222222222222221,0,1,6,0,1,long,109.08541666666666,0.9955905452205673,1,1,0,5,1,0,0,3,1
8325-QRPZR,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.15,525.0,No,1,9.39375,0,1,1,0,0,mid,65.625,1.127954971857411,1,1,0,1,1,0,1,3,1
6384-VMJHP,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),73.0,5265.2,No,0,1.0,0,0,4,0,2,long,72.12602739726027,0.9982765726274775,0,0,1,4,0,1,0,0,0
2262-SLNVK,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,70.1,No,1,35.05,0,1,0,1,0,new,35.05,1.9445214979195562,0,1,0,0,1,0,1,4,1
7730-CLDSV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.65,7129.45,No,0,1.3513698630136988,0,0,4,0,2,long,97.66369863013698,0.9998611583558374,0,1,0,3,0,1,0,1,0
1135-HIORI,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.45,7266.95,No,0,1.7146153846153847,0,0,5,0,1,long,111.79923076923076,0.988038652745859,0,1,0,4,1,0,0,2,0
0164-APGRB,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.9,8496.7,No,0,1.573972602739726,0,0,6,0,2,long,116.39315068493151,0.9787623837473891,0,1,0,5,1,0,0,2,0
6481-ESCNL,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.55,2878.75,No,1,3.3516666666666666,0,1,4,0,0,long,95.95833333333333,1.0370434035238505,1,1,0,3,0,1,0,2,0
1790-NESIO,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.4,261.3,No,0,1.457142857142857,0,0,0,0,2,mid,18.664285714285715,1.0374137304758444,0,0,0,0,1,0,0,1,0
1550-EENBN,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.35,3205.6,No,1,3.2609375,0,1,5,0,0,long,100.175,1.0313812700765999,1,1,0,4,1,0,1,3,1
5539-TMZLF,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,69.75,Yes,1,34.875,0,1,0,1,0,new,34.875,1.9442508710801394,0,1,0,0,1,0,1,4,1
4323-SADQS,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.5,279.25,Yes,1,4.3125,0,0,1,0,0,mid,34.90625,0.9608355091383812,0,0,1,1,1,0,1,1,0
4446-BZKHU,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.55,6281.45,Yes,1,1.7024193548387097,0,1,5,0,0,long,101.31370967741935,1.0316310525029755,1,1,0,4,1,0,1,3,1
5202-IVJNU,Female,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),30.1,1131.3,Yes,1,0.7525000000000001,0,1,1,0,0,long,28.2825,1.0279176982839582,0,0,1,1,0,1,0,1,0
5976-JCJRH,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,738.2,Yes,1,6.390909090909091,0,1,0,0,0,mid,67.10909090909091,1.0321676454885211,0,1,0,0,1,0,1,3,1
8198-RKSZG,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),80.45,1137.05,No,1,5.363333333333333,0,0,4,0,0,mid,75.80333333333333,1.047480578099909,0,0,1,3,0,1,0,0,0
0137-OCGAB,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.2,80.2,Yes,1,40.1,1,1,2,1,0,new,40.1,1.951338199513382,1,1,0,1,1,0,1,5,1
3351-NQLDI,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),94.35,6341.45,Yes,0,1.3875,0,0,3,0,1,long,93.25661764705882,1.0009907246331589,0,1,0,2,0,1,0,1,0
9297-EONCV,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.35,6697.2,No,0,1.2513698630136985,0,0,6,0,2,long,91.74246575342465,0.9849856725059821,0,0,1,5,0,1,0,0,0
7593-JNWRU,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.6,260.8,Yes,1,6.371428571428572,0,1,0,1,0,new,37.25714285714286,1.1657953696788648,0,0,1,0,0,1,0,2,0
4588-YBNIB,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,9.8,0,0,0,1,0,new,9.8,1.8148148148148149,0,0,0,0,1,0,1,2,0
1069-QJOEE,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.9,505.45,No,0,0.7653846153846153,0,0,0,0,1,long,19.440384615384616,0.973562893969329,0,0,0,0,1,0,0,1,0
3336-JORSO,Female,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.45,3655.45,Yes,1,3.248529411764706,0,0,5,0,0,long,107.51323529411764,1.0178481887544215,0,1,0,4,1,0,1,2,0
7799-DSEWS,Male,0,No,No,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.35,1299.8,No,1,3.5973684210526313,0,0,3,0,0,mid,68.41052631578947,0.9847209584470731,0,0,1,3,1,0,1,1,0
8766-PAFNE,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.1,5564.85,No,0,1.098611111111111,0,0,4,0,2,long,77.28958333333334,1.0103515261183107,0,0,1,4,0,1,0,0,0
5315-CKEQK,Male,1,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,51.0,1381.8,No,0,1.7586206896551724,0,1,1,0,1,long,47.648275862068964,1.0483413666005104,0,0,1,0,1,0,0,2,0
3130-ICDUP,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.55,188.1,No,1,26.849999999999998,1,1,2,1,0,new,62.699999999999996,1.2645211930926217,1,1,0,1,0,1,0,4,1
0820-FNRNX,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.7,1077.05,No,1,3.7055555555555557,0,0,3,0,0,mid,59.83611111111111,1.0963882927720197,0,0,1,2,1,0,1,1,0
0880-FVFWF,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.4,4922.4,No,1,1.5157894736842106,0,1,3,0,0,long,86.3578947368421,0.9890348234727077,1,1,0,2,1,0,1,3,1
4611-ANLQC,Female,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,50.05,2911.5,No,0,0.8204918032786884,0,1,4,0,1,long,47.72950819672131,1.0270984020185028,0,0,1,4,1,0,0,2,0
4213-HKBJO,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.7,826.1,No,0,0.7558823529411764,0,0,1,0,2,long,24.29705882352941,1.0159283804208812,0,0,0,0,0,1,0,0,0
2792-LSHWX,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,83.4,83.4,No,1,41.7,1,0,2,1,0,new,41.7,1.9531615925058547,0,1,0,2,1,0,1,4,1
5028-GZLDO,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.7,140.7,Yes,1,23.566666666666666,1,1,0,1,0,new,46.9,1.4759916492693113,1,1,0,0,0,1,0,4,1
0014-BMAQU,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.65,5377.8,No,0,1.32265625,0,0,2,0,2,long,84.028125,0.9955529420412363,0,1,0,1,0,1,0,1,0
6861-XWTWQ,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.45,Yes,1,12.40625,0,1,4,0,0,mid,83.18125,1.1790036379835176,1,1,0,3,1,0,1,3,1
9018-PCIOK,Female,0,No,No,55,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,64.75,3617.1,No,0,1.15625,0,1,3,0,2,long,64.59107142857142,0.9871770439138603,0,0,1,3,1,0,0,2,0
4837-QUSFT,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),100.15,6643.5,No,0,1.5174242424242426,0,0,4,0,1,long,100.6590909090909,0.9851553767046726,0,1,0,3,0,1,0,1,0
6877-TJMBR,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.8,84.8,Yes,1,42.4,1,0,1,1,0,new,42.4,1.9539170506912442,0,1,0,1,1,0,1,4,1
9953-ZMKSM,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1559.3,No,0,0.39453125,0,0,1,0,2,long,24.3640625,0.9955029877410214,0,0,0,0,1,0,0,1,0
0907-HQNTS,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.0,7987.6,No,0,1.591549295774648,0,0,6,0,2,long,112.50140845070423,0.9955823592187228,0,1,0,5,0,1,0,1,0
7665-NKLAV,Female,0,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.65,1547.35,No,0,1.0986486486486486,0,0,2,0,2,long,41.82027027027027,0.949316754505002,0,0,1,2,0,1,0,0,0
6769-DCQLI,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.0,5426.85,Yes,0,1.9811320754716981,0,0,4,0,1,long,102.3933962264151,1.0155387464985355,0,1,0,4,0,1,0,1,0
2433-KMEAS,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.45,1127.35,Yes,1,2.367391304347826,0,1,2,0,0,mid,49.01521739130435,1.0886686660581564,0,0,1,1,1,0,1,2,0
4391-LNRXK,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.95,2142.8,No,1,4.128260869565217,0,0,3,0,0,mid,93.16521739130435,1.008334102871918,0,1,0,3,0,1,0,1,0
8250-ZNGGW,Female,1,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.9,287.85,No,1,9.983333333333333,0,0,2,1,0,new,47.975,1.2230729964267484,0,0,1,2,0,1,0,1,0
2195-ZRVAX,Female,0,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,4045.65,Yes,1,1.7770833333333333,0,1,2,0,0,long,84.284375,1.0001832105822432,1,1,0,2,1,0,1,3,1
3550-SAHFP,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.35,2757.85,Yes,1,2.451470588235294,0,1,2,0,0,long,81.11323529411764,1.0150616974407651,1,1,0,1,1,0,1,3,1
2011-TRQYE,Male,0,No,No,18,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),33.5,600.0,Yes,1,1.763157894736842,0,1,2,0,0,mid,31.57894736842105,1.0282714054927302,0,0,1,2,0,1,0,1,0
8562-GHPPI,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.8,19.8,No,1,9.9,0,0,0,1,0,new,9.9,1.81651376146789,0,0,0,0,0,1,0,1,0
5893-PYOLZ,Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.8,4534.45,No,0,1.4350877192982456,0,0,4,0,2,long,79.55175438596491,1.0154961940127847,0,0,1,4,0,1,0,0,0
4986-MXSFP,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,40.9,No,1,6.666666666666667,0,0,0,1,0,new,13.633333333333333,1.366742596810934,0,0,0,0,1,0,1,2,0
6131-FOYAS,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.6,2094.9,No,1,1.6555555555555557,0,1,3,0,0,long,58.19166666666667,1.006898493594256,0,0,1,2,1,0,1,2,0
3027-YNWZU,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.0,1584.8,No,0,0.38461538461538464,0,0,1,0,2,long,24.38153846153846,0.9849678748939266,0,0,0,0,0,1,0,0,0
5609-IMCGG,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.35,1302.65,No,1,5.271875,0,1,3,0,0,mid,81.415625,1.0234709741023014,1,1,0,2,0,1,0,2,0
4873-ILOLJ,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.35,2238.5,Yes,1,3.614,0,1,2,0,0,mid,89.54,0.9979014800088357,1,1,0,2,1,0,1,3,1
4727-MCYZG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.55,55.55,No,1,27.775,0,1,1,1,0,new,27.775,1.9304952215464812,0,0,1,1,1,0,1,3,1
9481-WHGWY,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.35,5437.75,No,0,1.0612676056338028,0,0,3,0,2,long,76.58802816901408,0.9711549807125028,0,0,1,3,0,1,0,0,0
2725-KXXWT,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,Yes,1,45.375,1,1,2,1,0,new,45.375,1.9568733153638813,1,1,0,2,1,0,1,5,1
9565-DJPIB,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.6,365.65,Yes,1,17.919999999999998,1,1,3,1,0,new,73.13,1.2086874409820585,1,1,0,2,1,0,1,5,1
4328-VUFWD,Female,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,59.3,2209.15,No,0,1.4825,0,0,1,0,1,long,55.228750000000005,1.0546206344619078,0,0,1,1,1,0,0,1,0
3301-LSLWQ,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.1,1912.15,No,1,2.203333333333333,0,1,3,0,0,long,63.73833333333334,1.0210333908297502,0,0,1,2,1,0,1,2,0
7473-ZBDSN,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.8,255.55,No,0,1.2533333333333334,0,0,0,0,2,mid,17.03666666666667,1.0423211975605247,0,0,0,0,1,0,0,1,0
3166-PNEOF,Female,0,No,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5175.3,No,0,1.3943548387096774,0,0,5,0,2,long,83.47258064516129,1.023409008458557,0,0,1,4,0,1,0,0,0
5639-NTUPK,Male,0,No,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.1,670.65,No,1,3.7214285714285715,0,1,1,0,0,mid,47.903571428571425,1.0653618637259914,0,0,1,1,0,1,0,1,0
8780-YRMTT,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,47.4,3177.25,No,0,0.7074626865671642,0,0,3,0,2,long,47.42164179104478,0.9789011327733682,0,0,1,3,1,0,0,1,0
8348-HFYIV,Male,0,No,No,2,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.25,90.35,Yes,1,16.416666666666668,0,1,3,1,0,new,30.116666666666664,1.5827530798071774,0,0,1,3,1,0,1,3,1
5140-FOMCQ,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.15,6557.75,No,0,1.8191666666666668,0,1,6,0,1,long,109.29583333333333,0.9896112727135357,1,1,0,5,0,1,0,2,0
6242-SGYTS,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.95,5791.85,No,0,1.5071428571428571,0,1,4,0,1,long,91.93412698412699,1.0216914182259151,1,1,0,3,0,1,0,2,0
8166-ORCHU,Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.55,3055.5,No,0,2.751470588235294,0,0,3,0,1,long,89.86764705882354,1.0295193396989804,0,1,0,3,1,0,0,2,0
8414-OOEEL,Male,0,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.5,5196.1,No,0,1.1865671641791045,0,0,4,0,2,long,77.55373134328359,1.0120461325074575,0,0,1,4,0,1,0,0,0
8454-AATJP,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,8405.0,No,0,1.5760273972602739,0,0,6,0,2,long,115.13698630136986,0.9906404812455768,0,1,0,5,0,1,0,1,0
6849-WLEYG,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,Yes,1,9.875,0,0,0,1,0,new,9.875,1.8160919540229885,0,0,0,0,1,0,1,2,0
4659-NZRUF,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,1789.25,Yes,1,4.7575,0,1,4,0,0,mid,89.4625,1.0518170512643361,1,1,0,3,1,0,1,3,1
4531-AUZNK,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,95.15,5000.05,No,0,1.8298076923076925,0,0,3,0,1,long,96.1548076923077,0.9793648123039163,0,1,0,2,1,0,0,2,0
4191-XOVOM,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.4,6713.2,No,1,1.646875,0,0,4,0,0,long,104.89375,0.9953373074426017,0,1,0,3,1,0,1,2,0
2150-OEGBV,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,562.6,No,0,0.7178571428571429,0,0,0,0,1,long,20.092857142857145,0.9529292245174399,0,0,0,0,0,1,0,0,0
8429-XIBUM,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,Yes,1,4.406521739130435,0,1,4,0,0,mid,100.74347826086957,0.9961326439041066,1,1,0,3,0,1,0,2,0
1855-CFULU,Female,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,91.45,No,1,4.01,0,0,0,1,0,new,18.29,1.0393986521513738,0,0,0,0,1,0,1,2,0
4878-BUNFV,Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.7,828.85,No,0,0.4813953488372093,0,0,0,0,2,long,19.275581395348837,1.0209324998566267,0,0,0,0,1,0,0,1,0
1872-EBWSC,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,617.35,No,0,0.6783333333333333,0,0,0,0,1,long,20.578333333333333,0.9430756159728123,0,0,0,0,1,0,0,1,0
2608-BHKFN,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.05,266.9,Yes,1,14.01,0,1,0,1,0,new,53.379999999999995,1.2881574108127989,0,1,0,0,0,1,0,3,1
7026-YMSBE,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,625.05,No,0,0.635483870967742,0,0,0,0,1,long,20.16290322580645,0.9308741711759775,0,0,0,0,1,0,0,1,0
7341-LXCAF,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,301.4,Yes,1,14.930000000000001,1,1,1,1,0,new,60.279999999999994,1.218178851174935,1,1,0,0,1,0,1,5,1
6997-UVGOX,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.45,6029.9,No,0,1.1868055555555557,0,0,5,0,2,long,83.7486111111111,1.008276110719612,0,0,1,5,0,1,0,0,0
9674-EHPPG,Male,0,Yes,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.4,1842.7,No,0,0.8595744680851064,0,0,2,0,2,long,39.206382978723404,1.0048155791924644,0,0,1,2,0,1,0,0,0
9462-MJUAW,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.4,206.6,Yes,1,10.08,0,1,1,1,0,new,41.32,1.1909262759924386,0,0,1,0,1,0,1,3,1
8128-YVJRG,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.65,604.7,Yes,1,9.95625,0,1,2,0,0,mid,75.5875,1.0399869430390076,1,1,0,1,1,0,1,3,1
5440-VHLUL,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,7386.05,No,0,1.502857142857143,0,0,4,0,1,long,105.515,0.9876543209876544,0,1,0,3,0,1,0,1,0
5781-BKHOP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.65,7334.05,No,0,1.3787671232876713,0,1,5,0,2,long,100.46643835616439,0.9919536117617676,1,1,0,4,0,1,0,2,0
4283-FUTGF,Male,1,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.85,1471.75,Yes,1,3.9924999999999997,0,1,2,0,0,mid,73.5875,1.070554717613541,1,1,0,1,1,0,1,3,1
